identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,x_umap_2D,mature_multimere_pred,full_multimere_pred,Dimeric,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
None|Anca_6|Anolis_carolinensis,Reptilian Ly6 group 1-2,Ly-6,Reptilian Ly6 group 1-2,Membrane,MKA,10.0,-2.8293064,2,2.0,False,5.718025,-3.3871944,4.848254,-0.7963599,0.9690453579764584,0.1243809910359443,0.4516640646484033,,51.622208,30.81324,22.86484,-8.624958,0.5381613
None|Anca_7|Anolis_carolinensis,Reptilian Ly6 group 7,Ly-6,Reptilian Ly6 group 7,Membrane,MKS,11.0,-3.586533,4,4.0,False,6.414318,-2.9488227,4.717312,0.17327204,1.0356876017962091,-0.1105627387841503,0.3775212468180868,,46.72703,30.536823,20.979374,-6.507387,3.3009827
None|Anca_8|Anolis_carolinensis,Reptilian Ly6 group 3,Ly-6,Reptilian Ly6 group 3,Secreted,MKA,10.0,4.1116734,2,2.0,False,12.407977,4.523038,7.2789965,0.5684694,0.6347501228193405,0.0382354899538536,-0.1869897066081279,,-40.928196,22.343721,13.80545,6.99937,3.3817503
None|Anca_9|Anolis_carolinensis,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Secreted,MMK,10.0,4.5474143,2,2.0,False,12.341306,4.5945725,7.584729,0.845451,0.6657328788141181,-0.068586624565823,-0.1005918477865682,,-40.288933,21.892166,13.080619,7.5833144,3.734374
None|Anca_4|Anolis_carolinensis,Reptilian Ly6 group 5,Ly-6,Reptilian Ly6 group 5,Membrane,MAT,10.0,-2.9906096,1,1.0,False,6.680011,-2.5740473,4.588567,-0.02639603,0.6984034040682024,0.0104086014777573,0.443351097477042,,44.186813,28.025137,18.85038,-8.627588,3.9642913
None|Vako_dn2|Varanus_komodoensis,SLURP1,Ly-6,SLURP1,Secreted,,6.0,2.3495004,1,,False,11.805406,4.473352,9.282704,-0.70431364,0.5409261487506946,-0.1569352527777558,0.135339242669951,,-49.107037,1.7674012,17.198917,4.0152826,-2.2520463
None|Vako_dn3|Varanus_komodoensis,LYPD2,Ly-6,LYPD2,Membrane,,10.0,-4.799154,2,,False,6.3900056,-4.147333,5.2484794,0.9929009,1.1283759081030342,-0.0657579365030505,0.3296741054880683,,47.046455,37.90069,25.417025,-2.4466686,2.28764
None|Vako_dn8|Varanus_komodoensis,Reptilian Ly6 group 3,Ly-6,Reptilian Ly6 group 3,Secreted,,10.0,3.9322758,2,,False,12.392678,4.431749,7.3660727,0.4163985,0.6992576858294011,0.0395204477885227,-0.2477207978012326,,-41.06745,22.474703,14.213483,7.47843,3.2397645
None|Vako1|Varanus_komodoensis,PSCA,Ly-6,PSCA,Membrane,MKV,11.0,-2.8049612,2,2.0,False,6.5437784,-2.6766946,5.1018963,-0.51831275,0.9278716738692308,0.1058117017532169,0.4929998893295539,,49.73894,27.410765,19.225859,-7.762065,0.24757726
None|Vako10|Varanus_komodoensis,Ly6E,Ly-6,Ly6E,Secreted,MRP,10.0,4.12831,2,2.0,False,12.137263,4.3615904,7.430001,0.37603143,0.7010609632191506,0.3457107321115879,-0.0804975363327597,,-40.565037,24.489017,15.443446,7.3943386,5.192529
None|Vako5|Varanus_komodoensis,Reptilian Ly6 group 1,Ly-6,Reptilian Ly6 group 1,Membrane,MKA,10.0,-2.6077006,2,2.0,False,5.5296745,-3.7548513,5.214248,-0.88442683,0.998107792134849,0.2614013022758368,0.3525681780743468,,54.138874,30.61925,24.196096,-9.290389,-0.9264346
None|Vako6|Varanus_komodoensis,Reptilian Ly6 group 1-2,Ly-6,Reptilian Ly6 group 1-2,Membrane,MKS,11.0,-2.9705858,2,2.0,False,5.986586,-3.1343157,4.9275794,-0.5655431,0.9920888787585604,0.1183258932947186,0.4029359139895975,,51.087185,30.689327,22.48094,-8.266492,0.6320009
None|Vako7|Varanus_komodoensis,Reptilian Ly6 group 7,Ly-6,Reptilian Ly6 group 7,Membrane,MKA,10.0,-3.532263,4,4.0,False,6.472291,-2.992625,4.8550167,0.12801987,1.043731600210955,-0.1067536296772011,0.3266023135463715,,46.771355,30.68308,21.132036,-6.1631656,3.7628531
None|Vako9|Varanus_komodoensis,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Membrane,MKT,10.0,-3.518196,2,2.0,False,5.8440013,-3.4425836,4.529329,-0.33940548,1.010816126894612,-0.0279258564475799,0.3472564734864612,,51.375065,32.81537,23.19763,-7.831541,2.8157787
None|Vako_dn4|Varanus_komodoensis,Reptilian Ly6 group 5,Ly-6,Reptilian Ly6 group 5,Membrane,MAA,11.0,-3.4371293,1,2.0,False,6.9470353,-2.7111406,4.9419556,0.4001259,0.9505446677516528,-0.0894602430815682,0.3153986310290788,,44.26626,29.618887,18.668646,-6.6595497,3.8023305
TR|M9T1L2|Aspidites_melanocephalus,Non-standard,Non-standard,,Secreted,MKA,11.0,7.073387,2,2.0,False,11.919467,6.504488,7.536678,2.5554461,0.0519139104288864,0.1865915760500008,-0.039457336514442,,-22.341663,7.3567986,6.7159243,3.7062695,9.546862
TR|M9T271|Aspidites_melanocephalus,Non-standard,Non-standard,,Secreted,MKA,11.0,7.3674545,2,2.0,False,12.0492115,6.288585,7.174144,2.7433338,0.0538593486324939,0.1629489706052689,-0.08973626869722,,-22.299994,7.328127,6.7080646,3.7257748,9.520793
NCBI|Pbiv_NW_006541926_1_gene_1_mRNA_1|Python_bivittatus,Non-standard,Non-standard,,Secreted,,12.0,6.4796557,2,,False,12.375311,6.0262485,7.6481857,1.8230692,0.4469632086501055,0.2150717933811308,0.0222695733545888,,-24.166676,10.565209,9.747977,3.0120933,-0.41674095
NCBI|Pbiv_NW_006543148_1_gene_1_mRNA_1|Python_bivittatus,Non-standard,Non-standard,,Secreted,,11.0,6.7728825,2,,False,12.271245,6.034313,7.479397,2.1742685,0.2833363436622236,-0.0766728213682553,0.0339622338469689,,-24.57447,10.492925,10.363544,3.255645,-0.15466417
None|Pybi_1|Python_bivittatus,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Membrane,MGI,10.0,-3.594208,2,4.0,False,5.791148,-3.487367,4.2791715,-0.14424995,0.9964775690898632,-0.0876064550569342,0.3260904290989394,,51.882313,33.40416,23.472988,-8.223479,3.73924
None|Pybi_2|Python_bivittatus,SLURP1,Ly-6,SLURP1,Membrane,,10.0,-4.802465,2,,False,6.6122932,-3.9025762,5.3323917,0.9058058,1.1559628512348696,-0.0578823317207158,0.2614691935018437,,46.499233,37.76454,24.526003,-2.1981554,2.514247
None|Pybi_3|Python_bivittatus,PSCA,Ly-6,PSCA,Membrane,MKA,12.0,-3.1114776,2,2.0,False,6.2546134,-2.760682,4.7389154,-0.43859518,1.0042248163439322,0.1948991436779377,0.4065163674556238,,48.002792,27.391521,20.188862,-9.472897,1.2974337
TR|A0A098LY61|Python_regius,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,MKT,9.0,6.2630258,2,2.0,False,10.942676,6.860665,8.773018,2.4177582,0.1003170802808161,0.2133883181012973,-0.168932919550028,,-24.530962,-1.7186536,7.2234926,-1.0350761,7.7977643
TR|A0A098LWQ5|Python_regius,Non-standard,Non-standard,,Secreted,MKA,11.0,7.392165,2,2.0,False,12.101348,6.549879,7.3829327,2.6822271,0.0521005718080683,0.0846486273040474,-0.0991171359171266,,-21.986921,6.4797797,6.744967,4.1317744,8.47897
TR|A0A098LY55|Python_regius,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,6.7748694,1,1.0,False,11.740669,6.702873,8.024394,2.2954895,0.1810509782586548,0.0248536157022392,-0.0109524676017683,,-25.14188,6.7972894,7.698851,0.8993353,1.7296982
TR|A0A098LY67|Python_regius,Plesiotypic,Plesiotypic,,Secreted,MRK,10.0,5.422028,1,1.0,False,13.078813,5.4419866,7.3250585,0.92569464,0.4972694678990234,0.1618564818139091,-0.2214835505231651,,-35.888462,20.92933,12.259287,11.1209135,5.113512
TR|M9SZR1|Cylindrophis_ruffus,Non-standard,Non-standard,,Secreted,MKA,11.0,7.4653406,1,1.0,False,11.791142,6.626889,7.5895677,3.0683339,0.0361868053617192,-0.0567258002227194,-0.1028737358120786,,-22.097874,5.9945107,6.952581,4.149203,8.042623
TR|M9T2J4|Azemiops_feae,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,MKT,10.0,7.4839725,2,2.0,False,11.311681,5.619958,8.696376,3.0894046,-0.1185372548124372,-0.0342502154090169,-0.0869946060152062,,-17.994055,-4.503658,9.074428,-2.7629178,2.7748773
NCBI|BOTJA_GEXA01000001.1_15_275|Bothrops_jararaca,Non-standard,Non-standard,,Secreted,,10.0,6.5903068,2,,False,12.720085,5.968444,7.174959,1.9099789,0.2971328899334745,0.0059646049400625,-0.1661203467731692,,-18.429247,9.027501,5.6302752,3.5254698,0.3538159
SP|P84716|Causus_rhombeatus,Short-chain,Short-chain,,Secreted,,8.0,16.666862,1,,False,5.3422546,6.6524186,9.549581,10.008099,-0.2920411942712985,-0.076152176269042,0.0008811570250946,,10.267393,-37.22232,-7.1684117,-11.53936,-10.4346695
TR|A0A1W7RBC9|Crotalus_adamanteus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.122558,1,1.0,False,11.545122,7.2099605,7.51776,3.501247,-0.1191848962153167,0.0172716275550908,-0.0402080221442029,,-2.9252684,7.7888284,-0.07555255,1.4383578,8.218776
TR|A0A1W7RBD9|Crotalus_adamanteus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.4881635,1,1.0,False,12.621399,5.6426315,7.3100147,2.8197746,0.0919529970676448,0.0246407658541935,-0.2481482019093167,,-16.39117,3.6108334,2.9016585,2.1546247,1.1501323
NCBI|CROCE_GGMJ01000004.1_1_267|Crotalus_cerastes,Non-standard,Non-standard,,Secreted,,10.0,6.8787947,2,,False,11.446701,6.9910436,8.10967,2.646249,0.0636823452681573,0.2616450557873947,0.0501910995654383,,-16.35984,17.05672,5.804117,7.8401675,-2.887378
NCBI|CROCE_GGMJ01000005.1_1_252|Crotalus_cerastes,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.0296955,1,,False,11.546719,6.989379,7.3468046,3.4999406,-0.1300621162184606,0.14931541780843,-0.0835261849725999,,-3.1463296,7.874439,-0.29251218,1.8559613,8.228747
NCBI|CROSC_GGIP01000025.1_1_252|Crotalus_scutulatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,6.413892,2,2.0,False,11.391667,7.33617,7.909205,2.3380132,0.054884678466936,0.3995215460855671,0.0286123627000132,,-17.563808,16.12009,6.3243847,6.235027,-3.010497
NCBI|CROTI_XM_039332036.1_300_557|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,9.312325,1,1.0,False,11.109018,7.0202823,7.2616296,4.437636,0.0526093072488179,-0.0091042212847699,-0.1670479159141949,,-5.4629536,-3.8438323,-4.3947606,1.4416112,2.3627322
NCBI|CROTI_XM_039332037.1_103_360|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.275141,1,1.0,False,12.905085,5.6372914,7.3334823,2.7834187,0.1053925664902053,0.0067378229155685,-0.2397386419292287,,-16.447063,3.6122441,2.9489536,2.1259105,1.1564716
NCBI|CROTI_XM_039332038.1_21_260|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,8.396068,1,2.0,False,11.062708,7.115227,6.434106,3.3182907,0.0203358346363502,0.1164742514665268,-0.18447487913508,,-8.692656,13.5736265,2.9390776,6.1813364,8.579379
NCBI|CROTI_XR_005555302.1_67_312|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,,10.0,7.9314666,1,,False,11.617091,6.770708,6.652428,2.970041,0.168655361756535,0.1929170571590905,-0.2030359006657319,,-10.0011,13.038384,3.6980815,5.4629326,7.40899
NCBI|CROTI_XR_005555304.1_268_468|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.288155,1,,False,11.942497,6.79284,7.8817616,3.616896,0.0863079279065781,-0.1497739815566215,-0.0960298207526725,,-14.303263,-0.91346025,1.7440048,-0.07691928,5.339006
NCBI|CROTI_XR_005555300.1_149_355|Crotalus_tigris,Non-standard,Non-standard,Basal viper genomic 8-cysteine,Secreted,,8.0,9.87789,2,,False,10.205598,7.551161,6.642685,4.8544817,-0.048362742384965,0.1715437215639405,-0.1931035757836046,,3.7851071,3.728419,-4.9948416,7.278116,-1.2669476
NCBI|CROTI_XR_005557461.1_417_620|Crotalus_tigris,Non-standard,Non-standard,Basal viper genomic 8-cysteine,Secreted,,8.0,9.790409,2,,False,9.826341,7.9963975,6.5455103,5.0283103,-0.0127048452485709,0.2410269765048179,-0.0546957330258119,,3.7969146,3.7753346,-5.0506916,7.3530426,-1.2423837
NCBI|CROTI_XR_005557464.1_96_332|Crotalus_tigris,Non-standard,Non-standard,Basal viper genomic 8-cysteine,Secreted,,8.0,10.175416,2,,False,9.09816,8.8805895,6.1681943,5.1407905,-0.2530763827669727,0.4547762311654071,-0.0367708250063081,,9.967161,11.005375,-5.906222,9.076523,-1.2903113
None|Cvir_PDHV02000066_1_88429_90401|Crotalus_viridis,Non-standard,Non-standard,,Secreted,MKT,11.0,9.868178,2,2.0,False,11.340635,6.903252,7.346829,4.8900156,-0.1184553664161487,-0.03963212659296,-0.1039548115703617,,-6.108372,-4.478123,-4.0921702,0.59887516,1.7585764
None|Cvir_PDHV02000188_1_35190_37247_mka|Crotalus_viridis,Non-standard,Non-standard,Basal genomic 8-cysteines,Secreted,MKA,8.0,11.917226,1,2.0,False,7.9949923,9.698783,7.8396835,6.1970563,-0.316411454580366,-0.0544177950014033,-0.1342190406000405,,17.814964,-0.5711255,-9.251112,0.7029427,5.3307047
None|Dacu_scaffold1201_gene_1_mRNA_1_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,7.942187,1,2.0,False,11.571997,6.9012194,6.784547,2.9147804,0.1371739279269615,0.1879567670668476,-0.1941996004832894,,-10.029095,13.052451,3.708961,5.412621,7.387776
None|Dacu_scaffold1201_gene_1_mRNA_2_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,8.384562,1,2.0,False,11.043452,6.819532,6.146677,3.2579448,0.0773814776638349,0.2654187337579752,-0.199941214099061,,-8.572562,13.590853,2.737471,6.557466,8.582245
None|Dacu_scaffold1201_gene_1_mRNA_3_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,8.515037,1,1.0,False,11.976562,6.4652867,7.9324517,3.8673558,-0.0016872732595272,-0.214863065012271,-0.1589063877478225,,-14.247881,-0.9450096,1.6880566,-0.08402756,5.314842
None|Dacu_scaffold1201_gene_1_mRNA_4_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,9.361715,1,1.0,False,11.172282,7.1673074,7.098844,4.3702292,-0.0086661994329177,-0.0742151478642841,-0.2492200969859987,,-4.958452,-4.530778,-5.205599,1.6102422,1.8860737
None|Dacu_scaffold1201_gene_1_mRNA_5_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,8.434435,1,2.0,False,11.379635,7.0362077,6.518366,3.0583398,0.1731761098698986,0.105576987215626,-0.2258102610474411,,-9.896224,13.5616865,4.156872,6.029566,8.021235
None|Dacu_scaffold1201_gene_1_mRNA_6|Deinagkistrodon_acutus,Ly6H,Ly-6,Ly6H,Secreted,MKA,10.0,8.076421,2,2.0,False,13.227395,5.992546,6.2866473,3.3288274,0.1071998514062733,0.1906823254781974,-0.0732315896502652,,-9.1957035,9.446551,1.9574467,7.7243223,5.603144
None|Dacu_scaffold2000_gene_1_mRNA_1|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.454181,2,2.0,False,11.23023,7.1586485,7.1752577,3.7650375,-0.0821551171566154,0.0538583263456954,-0.1245624813832761,,-5.924237,10.748698,2.567025,2.626504,8.416589
NCBI|GLOIN_GHUB01014925.1_176_436|Gloydius_intermedius,Non-standard,Non-standard,,Secreted,,11.0,7.345921,1,,False,12.049052,5.586178,7.9221797,2.9071925,-0.0722290848082273,-0.0728123590410035,-0.0563028166081146,,-17.12615,2.7675557,3.185105,0.99087936,0.82380605
NCBI|GLOIN_GHUB01014927.1_176_415|Gloydius_intermedius,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.6099057,2,,False,11.3191805,7.2364187,7.941956,2.511128,0.058470034382188,0.3308023526080971,-0.1113748044624185,,-16.693808,15.614943,6.0918617,6.579751,-1.9457773
NCBI|GLOIN_GHUB01072089.1_C300_49|Gloydius_intermedius,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.106373,2,,False,11.693744,6.776285,7.7353806,3.6626937,0.0244930946499893,-0.0051805674744505,-0.1659323617051924,,-14.3728485,1.3020247,1.2378634,1.7512431,7.0986595
NCBI|GLOIN_GHUB01143089.1_C464_201|Gloydius_intermedius,Plesiotypic,Plesiotypic,,Secreted,,10.0,7.565783,2,,False,12.227748,6.764456,7.7807107,3.0562394,0.3077942208361665,-0.0793553426939587,-0.1237727998648602,,-23.98887,3.8649933,8.46444,2.841394,4.8431883
TR|U3T794|Protobothrops_flavoviridis,Non-standard,Non-standard,,Secreted,MKT,10.0,7.712426,2,1.0,False,12.550989,5.893693,7.281058,3.123593,0.1552967828149444,-0.0131724822425996,-0.2185540998168916,,-18.472933,4.002746,2.5883932,2.5723808,-1.2876737
None|Prmu_3|Protobothrops_mucrosquamatus,Non-standard,Non-standard,,Secreted,,8.0,8.515048,2,,False,12.344057,6.29157,7.117416,3.8082933,0.0178962248679808,-0.0458065618764873,-0.107070679488345,,-4.4592185,0.3603876,0.9712884,2.512859,-2.390484
None|Prmu_6|Protobothrops_mucrosquamatus,Ly6E,Ly-6,Ly6E,Secreted,MKA,9.0,3.9541883,2,2.0,False,12.337009,4.2038574,7.66859,0.14962862,0.6648586609772608,0.155586875909328,-0.1456895881322762,,-42.265453,24.073723,16.368444,7.404437,3.358074
NCBI|PROMU_XM_015823117.1_32_274|Protobothrops_mucrosquamatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.723819,1,2.0,False,11.412987,7.034549,7.676489,4.1208835,-0.1992143063159721,-0.1896989069256148,-0.1157228153081817,,-6.690224,-8.897251,-3.1309056,-0.38145003,8.77657
NCBI|Protobothrops_mucrosquamatus_XP_015678608|Protobothrops_mucrosquamatus,Non-standard,Non-standard,,Secreted,MKT,11.0,7.270506,2,2.0,False,12.568245,5.871282,7.565119,2.7780378,0.1173782922732137,-0.0102267542744598,-0.1951217713888614,,-18.397154,3.9757276,2.6430442,2.5342257,-1.1407619
None|Prmu_2|Protobothrops_mucrosquamatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.406723,1,2.0,False,11.224609,7.2267838,7.1462398,3.7867095,-0.1171797694360868,0.0280170190630935,-0.1167181602171183,,-5.6016226,10.707683,3.0306237,2.2042263,8.85584
None|Prmu_4|Protobothrops_mucrosquamatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,8.752775,1,2.0,False,11.467814,7.1606393,7.512059,4.133261,-0.1605021015421199,-0.174507629681093,-0.1391429178340794,,-6.691672,-8.892639,-3.1302285,-0.3800635,8.775517
None|Prmu_5|Protobothrops_mucrosquamatus,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Membrane,,10.0,-3.5662923,2,,False,5.6800947,-3.3957646,4.3464737,-0.21251999,0.9711169342726318,-0.0309026030927193,0.274999492960953,,52.22739,33.02502,23.645988,-8.968414,3.493429
None|Prmu_7|Protobothrops_mucrosquamatus,SLURP1,Ly-6,SLURP1,Membrane,,10.0,-4.4948936,2,,False,6.383459,-3.955937,5.067363,0.7713977,1.1233051258309803,-0.0028629364657495,0.3124027298559976,,47.344578,36.765694,24.257376,-3.2639067,2.9930825
None|Pseudocerastes_urarachnoides_3FTx_05|Pseudocerastes_urarachnoides,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,MKT,9.0,7.0660567,2,1.0,False,11.439614,5.9263463,8.45955,2.6285098,0.0913070431640378,-0.0261898717496445,-0.1482627083994777,,-19.65581,-3.3981814,7.936121,-1.7409809,4.588259
None|Pseudocerastes_urarachnoides_3FTx_06|Pseudocerastes_urarachnoides,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,6.9460883,2,,False,11.026912,5.934266,8.79033,2.8098488,0.0601609249507628,-0.0428927706232851,-0.0955971476771178,,-19.771816,-3.5426006,7.8433905,-1.9273503,4.498625
TR|A5X2W6|Sistrurus_catenatus_edwardsii,Non-standard,Non-standard,,Secreted,MKT,10.0,6.7434826,2,2.0,False,11.437857,7.142814,7.8292303,2.682545,0.0418869689342617,0.3175371546060096,-0.0665308348969209,,-16.356493,16.998352,5.813713,7.7918797,-2.8317485
SP|A5X2W8|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.636903,1,1.0,False,12.944444,5.5050197,7.2502875,3.1034331,0.1281393870274012,0.0993251970520073,-0.1847950978560401,,-16.176296,4.0186186,2.7441735,2.8161886,0.7701921
TR|A5X2W7|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.722004,2,2.0,False,11.532664,7.2469473,7.342386,3.0092027,-0.023533535925908,0.2843775357881627,-0.0892291574951336,,-3.0556805,8.196424,-0.51394856,1.8270261,8.786744
TR|A5X2W9|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,6.4583907,2,2.0,False,11.568325,7.3564606,7.718499,2.3847141,0.1915395724301099,0.4767910214280759,-0.0488271701830848,,-17.682102,16.074757,6.3669167,6.0760226,-3.0968049
TR|A5X2X0|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,6.529584,2,2.0,False,11.6531315,7.3136954,7.5765743,2.269275,0.177318856454925,0.4069030223738268,-0.0014780250991453,,-17.984121,15.919601,6.454279,5.7343845,-3.2656922
TR|B4Y143|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.580796,2,2.0,False,11.48676,7.1250005,7.252327,2.99189,-0.0114829166370664,0.2942789525061849,-0.101549383007738,,-3.0925233,8.194697,-0.51572615,1.8696631,8.760174
NCBI|VIPTR_OL439441.1_1_264|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,MKT,9.0,7.382027,1,1.0,False,10.895404,6.0147543,8.962278,3.0089936,-0.0267859191014117,-0.1501249126074129,0.005431556905073,,-19.25731,-4.353096,8.839211,-2.498934,4.265632
None|Vipera_transcaucasiana_3FTx_08|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,7.337214,1,,False,10.998535,6.050304,9.009373,3.0091763,-0.0335192846045708,-0.0982886564732232,-0.0390561987130564,,-19.073984,-4.402566,9.028114,-2.349171,3.9255779
None|Vipera_transcaucasiana_3FTx_09|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,7.262607,1,,False,10.845447,5.821736,8.684506,3.0091739,0.0427321595514833,-0.1288182930519567,-0.0555519929583127,,-19.349363,-4.0859766,8.6141615,-2.284963,4.3982377
None|Vipera_transcaucasiana_3FTx_10|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,7.247508,1,,False,11.160346,5.724086,8.782331,3.0189238,-0.1016805600205923,-0.0805505890406633,-0.0643393261645083,,-18.92919,-4.944937,9.643645,-2.723153,4.4293165
NCBI|Atractaspis_aterrima_GAME01026808|Atractaspis_aterrima,Non-standard,Non-standard,,Secreted,,10.0,7.2729397,2,,False,11.147648,6.8926897,8.066848,2.6956022,-0.0237894162811438,0.1373274477528293,0.0683878262032201,,-16.885838,-10.580295,6.455477,-0.7090424,-4.2416487
NCBI|ATRAT_GAME01039965.1_33_296|Atractaspis_aterrima,Non-standard,Non-standard,,Secreted,,12.0,7.418447,1,,False,11.0142,6.8802238,8.298566,2.8495915,-0.0843047452343493,0.188430332748231,0.0308715050510884,,-16.884289,-10.59393,6.452381,-0.7244155,-4.264661
NCBI|Atractaspis_aterrima_GAMF01005539|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.619792,2,,False,11.852618,7.0831523,7.4672475,2.172986,0.2188298708965721,0.3087305076834232,-0.0378625785794145,,-19.352772,14.489125,6.190356,3.8668878,-3.8818104
NCBI|Atractaspis_aterrima_GAMF01040875|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.6831336,1,,False,11.91081,6.9357214,7.3048563,2.0084214,0.3005983132472338,0.0989998268736438,-0.1041803054383876,,-20.75053,14.672304,7.7858143,3.8120964,-4.4467483
NCBI|Atractaspis_aterrima_GAMF01050194|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,7.7072954,1,,False,12.205506,6.624227,7.5596166,3.055454,0.2824147244361302,-0.0639821452865421,-0.2334917200009836,,-23.31253,3.7865877,7.937734,3.7939966,5.348654
NCBI|Atractaspis_aterrima_GAMF01055489|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.4936247,1,,False,12.019893,7.1345453,7.4073772,2.0216103,0.2739262538434475,0.1333134544779581,-0.0815926263043459,,-20.691761,14.662746,7.722064,3.822731,-4.407903
NCBI|ATRAT_GAMF01005539.1_32_289|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.566808,2,,False,11.553185,7.135458,7.462099,2.1571028,0.1930022906210923,0.3339037563309342,-0.0073772726498207,,-19.30729,14.492441,6.1459527,3.8759654,-3.8587584
NCBI|ATRAT_GAMF01035612.1_104_391|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.92887,2,,False,12.416814,6.407577,7.1611266,2.274857,0.3447684055575264,0.1427533101386012,-0.1738271420561316,,-18.144186,11.3427305,7.6922812,5.085671,1.2697295
NCBI|ATRAT_GAMF01040875.1_33_287|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,6.522027,1,,False,11.93164,7.1062546,7.4601097,2.043452,0.2291918395655485,0.1329780743951407,-0.0850380692183809,,-20.667887,14.646345,7.6883936,3.8189092,-4.371631
